instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_count/size40/p0.5/69,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,383,revised,True,1.0,1386,correct,False
edge_existence/size40/p0.5/69,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1039,revised,True,0.794,2303,correct,False
edge_count/size40/p0.5/70,edge_count,all,zero_shot,388,qwen3-4b-think,qwen3-4b,True,integer,22,0,False,True,0.0,0.0,False,False,366.0,True,generator,8192,unaffected,False,1.0,14742,non_terminating,False
cycle_check/size40/p0.5/70,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2211,unaffected,True,0.832,5903,correct,False
connected_nodes/size40/p0.5/71,connected_nodes,none,zero_shot,"1, 2, 3, 7, 12, 13, 17, 18, 19, 21, 26, 27, 29, 30, 31, 32, 33, 34, 36, 38",qwen3-4b-think,qwen3-4b,True,integer,"1, 2, 3, 7, 12, 13, 17, 18, 19, 21, 26, 27, 29, 30, 31, 32, 33, 34, 36, 38",11,,True,1.0,1.0,False,False,,False,generator,1250,unaffected,True,0.082,2416,correct,False
node_count/size40/p0.5/72,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,463,unaffected,True,1.0,1236,correct,False
edge_existence/size40/p0.5/72,edge_existence,components,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,394,revised,True,0.498,1114,correct,False
edge_count/size40/p0.5/73,edge_count,filler,zero_shot,401,qwen3-4b-think,qwen3-4b,True,integer,23,2,False,True,0.0,0.0,False,False,378.0,True,generator,8192,revised,False,0.018,13604,non_terminating,False
cycle_check/size40/p0.5/73,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1942,unaffected,True,0.946,5497,correct,False
node_degree/size40/p0.5/74,node_degree,all,zero_shot,17,qwen3-4b-think,qwen3-4b,True,integer,17,17,,True,1.0,1.0,False,False,0.0,False,generator,1091,unaffected,True,1.0,2828,correct,False
node_count/size40/p0.5/75,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,405,unaffected,True,1.0,1109,correct,False
edge_existence/size40/p0.5/75,edge_existence,none,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,522,revised,True,0.498,1301,correct,False
edge_count/size40/p0.5/76,edge_count,rwse,zero_shot,374,qwen3-4b-think,qwen3-4b,True,integer,30,0,False,True,0.0,0.0,False,False,344.0,True,generator,8192,unaffected,False,0.018,13188,non_terminating,False
cycle_check/size40/p0.5/76,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,764,unaffected,True,1.0,2215,correct,False
node_degree/size40/p0.5/77,node_degree,filler,zero_shot,18,qwen3-4b-think,qwen3-4b,True,integer,18,18,,True,1.0,1.0,False,False,0.0,False,generator,791,revised,True,0.082,1776,correct,False
node_count/size40/p0.5/78,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,574,unaffected,True,1.0,1840,correct,False
connected_nodes/size40/p0.5/78,connected_nodes,all,zero_shot,"2, 4, 5, 6, 8, 16, 19, 20, 21, 22, 24, 27, 29, 30, 32, 34, 36, 38, 39",qwen3-4b-think,qwen3-4b,True,integer,"2, 4, 5, 6, 8, 16, 19, 20, 21, 22, 24, 27, 29, 30, 32, 34, 36, 38, 39",9,,True,1.0,1.0,False,False,,False,generator,923,unaffected,True,0.352,2112,correct,False
edge_count/size40/p0.5/79,edge_count,clustering,zero_shot,408,qwen3-4b-think,qwen3-4b,True,integer,8,0,False,True,0.0,0.0,False,False,400.0,True,generator,8192,unaffected,False,0.148,13547,non_terminating,False
cycle_check/size40/p0.5/79,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1049,unaffected,True,0.832,3512,correct,False
node_degree/size40/p0.5/80,node_degree,rwse,zero_shot,20,qwen3-4b-think,qwen3-4b,True,integer,20,20,,True,1.0,1.0,False,False,0.0,False,generator,4457,unaffected,True,0.616,8404,correct,True
node_count/size40/p0.5/81,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,0,,True,1.0,1.0,False,False,0.0,False,generator,887,unaffected,True,0.076,2492,correct,False
connected_nodes/size40/p0.5/81,connected_nodes,filler,zero_shot,"1, 2, 4, 6, 7, 10, 11, 12, 14, 22, 23, 24, 34, 37, 39",qwen3-4b-think,qwen3-4b,True,integer,"1, 2, 4, 6, 7, 10, 11, 12, 14, 22, 23, 24, 34, 37, 39",36,,True,1.0,1.0,False,False,,False,generator,693,revised,True,0.082,1680,correct,False
edge_count/size40/p0.5/82,edge_count,degree,zero_shot,374,qwen3-4b-think,qwen3-4b,True,integer,374,374,,True,1.0,1.0,False,False,0.0,False,generator,4065,unaffected,True,1.0,8229,correct,False
edge_existence/size40/p0.5/82,edge_existence,all,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,509,revised,True,0.794,1338,correct,False
node_degree/size40/p0.5/83,node_degree,clustering,zero_shot,24,qwen3-4b-think,qwen3-4b,True,integer,24,24,,True,1.0,1.0,False,False,0.0,False,generator,1081,unaffected,True,0.082,2098,correct,False
node_count/size40/p0.5/84,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,638,unaffected,True,0.064,1925,correct,False
connected_nodes/size40/p0.5/84,connected_nodes,rwse,zero_shot,"3, 4, 8, 10, 12, 13, 14, 16, 17, 18, 21, 23, 24, 26, 27, 28, 29, 31, 33, 34, 37",qwen3-4b-think,qwen3-4b,True,integer,"3, 4, 8, 10, 12, 13, 14, 16, 17, 18, 21, 23, 24, 26, 27, 28, 29, 31, 33, 34, 37",15,,True,1.0,1.0,False,False,,False,generator,907,unaffected,True,0.082,1821,correct,False
edge_count/size40/p0.5/85,edge_count,components,zero_shot,415,qwen3-4b-think,qwen3-4b,True,integer,1,1,False,True,0.0,0.0,False,False,414.0,True,generator,8192,unaffected,False,0.018,10722,non_terminating,False
edge_existence/size40/p0.5/85,edge_existence,filler,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,525,revised,True,0.498,1288,correct,False
node_degree/size40/p0.5/86,node_degree,degree,zero_shot,15,qwen3-4b-think,qwen3-4b,True,integer,15,15,,True,1.0,1.0,False,False,0.0,False,generator,974,unaffected,True,1.0,2463,correct,False
cycle_check/size40/p0.5/86,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2313,unaffected,True,0.946,7604,correct,False
connected_nodes/size40/p0.5/87,connected_nodes,clustering,zero_shot,"0, 5, 8, 9, 12, 13, 14, 18, 19, 21, 23, 30, 32, 33, 34, 35, 36, 38, 39",qwen3-4b-think,qwen3-4b,True,integer,"0, 5, 8, 9, 12, 13, 14, 18, 19, 21, 23, 30, 32, 33, 34, 35, 36, 38, 39",26,,True,1.0,1.0,False,False,,False,generator,1046,unaffected,True,0.082,2400,correct,False
edge_count/size40/p0.5/88,edge_count,none,zero_shot,402,qwen3-4b-think,qwen3-4b,True,integer,402,402,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,14110,non_terminating,False
edge_existence/size40/p0.5/88,edge_existence,rwse,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,735,revised,True,0.642,1959,correct,False
node_degree/size40/p0.5/89,node_degree,components,zero_shot,20,qwen3-4b-think,qwen3-4b,True,integer,20,20,,True,1.0,1.0,False,False,0.0,False,generator,1067,unaffected,True,0.082,2074,correct,False
cycle_check/size40/p0.5/89,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1632,revised,True,0.832,4974,correct,False
connected_nodes/size40/p0.5/90,connected_nodes,degree,zero_shot,"0, 2, 4, 6, 7, 8, 10, 13, 16, 17, 20, 23, 25, 29, 31, 33, 38",qwen3-4b-think,qwen3-4b,True,integer,"0, 2, 4, 6, 7, 8, 10, 13, 16, 17, 20, 23, 25, 29, 31, 33, 38",39,,True,1.0,1.0,False,False,,False,generator,2324,unaffected,True,0.208,6223,correct,True
node_count/size40/p0.5/91,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,742,unaffected,True,1.0,1532,correct,False
edge_existence/size40/p0.5/91,edge_existence,clustering,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,718,revised,True,0.72,1749,correct,False
node_degree/size40/p0.5/92,node_degree,none,zero_shot,18,qwen3-4b-think,qwen3-4b,True,integer,18,16,,True,1.0,1.0,False,False,0.0,False,generator,998,unaffected,True,0.082,2251,correct,False
cycle_check/size40/p0.5/92,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2739,unaffected,True,0.832,9470,correct,False
connected_nodes/size40/p0.5/93,connected_nodes,components,zero_shot,"1, 4, 6, 7, 9, 10, 12, 13, 15, 17, 18, 20, 21, 22, 24, 27, 30, 33, 36, 37, 38",qwen3-4b-think,qwen3-4b,True,integer,"1, 4, 6, 7, 9, 10, 12, 13, 15, 17, 18, 20, 21, 22, 24, 27, 30, 33, 36, 37, 38",3,,True,1.0,1.0,False,False,,False,generator,1009,unaffected,True,0.082,1934,correct,False
node_count/size40/p0.5/94,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,380,revised,True,1.0,1416,correct,False
edge_existence/size40/p0.5/94,edge_existence,degree,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,782,revised,True,0.794,1812,correct,False
edge_count/size40/p0.5/95,edge_count,all,zero_shot,392,qwen3-4b-think,qwen3-4b,True,integer,391,2,,True,0.0,0.0,False,False,1.0,False,generator,7138,unaffected,True,1.0,13854,wrong,False
cycle_check/size40/p0.5/95,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,957,unaffected,True,0.832,3230,correct,False
connected_nodes/size40/p0.5/96,connected_nodes,none,zero_shot,"1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15, 18, 22, 24, 27, 28, 29, 30, 35, 36",qwen3-4b-think,qwen3-4b,True,integer,"1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 13, 15, 18, 22, 24, 27, 28, 29, 30, 35, 36",17,,True,1.0,1.0,False,False,,False,generator,1083,unaffected,True,0.082,2336,correct,False
node_count/size40/p0.5/97,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,863,unaffected,True,1.0,1661,correct,False
edge_existence/size40/p0.5/97,edge_existence,components,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,707,revised,True,0.498,1770,correct,False
edge_count/size40/p0.5/98,edge_count,filler,zero_shot,381,qwen3-4b-think,qwen3-4b,True,integer,3,2,False,True,0.0,0.0,False,False,378.0,True,generator,8192,revised,False,0.018,13100,non_terminating,False
cycle_check/size40/p0.5/98,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3345,unaffected,True,0.946,8533,correct,False
node_degree/size40/p0.5/99,node_degree,all,zero_shot,19,qwen3-4b-think,qwen3-4b,True,integer,19,19,,True,1.0,1.0,False,False,0.0,False,generator,980,unaffected,True,1.0,2185,correct,False
node_count/size40/p0.1/0,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,483,unaffected,True,1.0,1324,correct,False
edge_existence/size40/p0.1/0,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,572,revised,True,0.498,1926,correct,False
edge_count/size40/p0.1/1,edge_count,filler,zero_shot,88,qwen3-4b-think,qwen3-4b,True,integer,88,88,,True,1.0,1.0,False,False,0.0,False,generator,5990,revised,True,0.018,11794,correct,False
cycle_check/size40/p0.1/1,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2625,unaffected,True,0.946,6340,correct,False
node_degree/size40/p0.1/2,node_degree,all,zero_shot,3,qwen3-4b-think,qwen3-4b,True,integer,3,3,,True,1.0,1.0,False,False,0.0,False,generator,435,unaffected,True,1.0,1554,correct,False
node_count/size40/p0.1/3,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,409,unaffected,True,1.0,1477,correct,False
edge_existence/size40/p0.1/3,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,643,revised,True,0.498,2028,correct,False
edge_count/size40/p0.1/4,edge_count,rwse,zero_shot,80,qwen3-4b-think,qwen3-4b,True,integer,80,0,,True,1.0,1.0,False,False,0.0,False,generator,5798,unaffected,True,0.018,16563,correct,False
cycle_check/size40/p0.1/4,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1238,unaffected,True,1.0,3427,correct,False
node_degree/size40/p0.1/5,node_degree,filler,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,560,revised,True,0.082,1886,correct,False
node_count/size40/p0.1/6,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,822,unaffected,True,1.0,2585,correct,False
connected_nodes/size40/p0.1/6,connected_nodes,all,zero_shot,"16, 18",qwen3-4b-think,qwen3-4b,True,integer,"16, 18, 30, 34, 37",31,False,True,0.0,0.0,False,True,,True,generator,8192,unaffected,False,0.352,24546,non_terminating,True
edge_count/size40/p0.1/7,edge_count,clustering,zero_shot,79,qwen3-4b-think,qwen3-4b,True,integer,79,79,,True,1.0,1.0,False,False,0.0,False,generator,7261,unaffected,True,0.148,16479,correct,False
cycle_check/size40/p0.1/7,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2876,unaffected,True,0.832,7821,correct,False
node_degree/size40/p0.1/8,node_degree,rwse,zero_shot,6,qwen3-4b-think,qwen3-4b,True,integer,6,6,,True,1.0,1.0,False,False,0.0,False,generator,569,unaffected,True,0.616,1945,correct,False
node_count/size40/p0.1/9,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2062,unaffected,True,0.076,6006,correct,True
connected_nodes/size40/p0.1/9,connected_nodes,filler,zero_shot,"8, 12, 18, 34",qwen3-4b-think,qwen3-4b,True,integer,"8, 12, 18, 34",4,,True,1.0,1.0,False,False,,False,generator,637,revised,True,0.082,2161,correct,False
edge_count/size40/p0.1/10,edge_count,degree,zero_shot,87,qwen3-4b-think,qwen3-4b,True,integer,85,85,,True,0.0,0.0,False,False,2.0,False,generator,7199,unaffected,True,1.0,15403,wrong,False
edge_existence/size40/p0.1/10,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,898,revised,True,0.794,2610,correct,False
node_degree/size40/p0.1/11,node_degree,clustering,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,682,unaffected,True,0.082,2432,correct,False
node_count/size40/p0.1/12,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1437,unaffected,True,0.064,2771,correct,False
connected_nodes/size40/p0.1/12,connected_nodes,rwse,zero_shot,14,qwen3-4b-think,qwen3-4b,True,integer,14,20,,True,1.0,1.0,False,False,,False,generator,2412,unaffected,True,0.082,6839,correct,True
edge_count/size40/p0.1/13,edge_count,components,zero_shot,84,qwen3-4b-think,qwen3-4b,True,integer,84,84,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,17687,non_terminating,False
edge_existence/size40/p0.1/13,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,331,revised,True,0.498,1045,correct,False
node_degree/size40/p0.1/14,node_degree,degree,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,495,unaffected,True,1.0,1740,correct,False
cycle_check/size40/p0.1/14,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1446,unaffected,True,0.946,4270,correct,False
connected_nodes/size40/p0.1/15,connected_nodes,clustering,zero_shot,"7, 15, 16, 17, 27",qwen3-4b-think,qwen3-4b,True,integer,"7, 15, 16, 17, 27",14,,True,1.0,1.0,False,False,,False,generator,772,unaffected,True,0.082,2291,correct,False
edge_count/size40/p0.1/16,edge_count,none,zero_shot,70,qwen3-4b-think,qwen3-4b,True,integer,27,0,False,True,0.0,0.0,False,False,43.0,True,generator,8192,unaffected,False,0.018,17273,non_terminating,False
edge_existence/size40/p0.1/16,edge_existence,rwse,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,259,revised,True,0.642,959,correct,False
node_degree/size40/p0.1/17,node_degree,components,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,1734,unaffected,True,0.082,5053,correct,False
cycle_check/size40/p0.1/17,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1816,revised,True,0.832,4609,correct,False
connected_nodes/size40/p0.1/18,connected_nodes,degree,zero_shot,"14, 17, 33, 35",qwen3-4b-think,qwen3-4b,True,integer,"14, 17, 33, 35",2,,True,1.0,1.0,False,False,,False,generator,930,unaffected,True,0.208,2921,correct,False
node_count/size40/p0.1/19,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,850,unaffected,True,1.0,2310,correct,False
edge_existence/size40/p0.1/19,edge_existence,clustering,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,626,revised,True,0.72,1844,correct,False
node_degree/size40/p0.1/20,node_degree,none,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,16,,True,1.0,1.0,False,False,0.0,False,generator,1282,unaffected,True,0.082,4150,correct,False
cycle_check/size40/p0.1/20,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4374,unaffected,True,0.832,15317,correct,False
connected_nodes/size40/p0.1/21,connected_nodes,components,zero_shot,"5, 28",qwen3-4b-think,qwen3-4b,True,integer,5,37,,True,0.0,0.6666666666666666,False,False,,False,generator,2250,unaffected,True,0.082,8037,wrong,True
node_count/size40/p0.1/22,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,686,revised,True,1.0,2434,correct,False
edge_existence/size40/p0.1/22,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,686,revised,True,0.794,2006,correct,False
edge_count/size40/p0.1/23,edge_count,all,zero_shot,74,qwen3-4b-think,qwen3-4b,True,integer,74,74,,True,1.0,1.0,False,False,0.0,False,generator,4331,unaffected,True,1.0,8611,correct,False
cycle_check/size40/p0.1/23,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,8192,unaffected,True,0.832,14966,non_terminating,True
connected_nodes/size40/p0.1/24,connected_nodes,none,zero_shot,"6, 12, 13, 14",qwen3-4b-think,qwen3-4b,True,integer,"12, 13, 14, 6",9,,True,1.0,1.0,False,False,,False,generator,3675,unaffected,True,0.082,12645,correct,True
node_count/size40/p0.1/25,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,2917,unaffected,True,1.0,7837,correct,True
edge_existence/size40/p0.1/25,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,756,revised,True,0.498,2356,correct,False
edge_count/size40/p0.1/26,edge_count,filler,zero_shot,87,qwen3-4b-think,qwen3-4b,True,integer,87,87,,True,1.0,1.0,False,False,0.0,False,generator,6118,revised,True,0.018,12705,correct,False
cycle_check/size40/p0.1/26,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1910,unaffected,True,0.946,5045,correct,False
node_degree/size40/p0.1/27,node_degree,all,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,565,unaffected,True,1.0,1816,correct,False
node_count/size40/p0.1/28,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,653,unaffected,True,1.0,1597,correct,False
edge_existence/size40/p0.1/28,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,707,revised,True,0.498,2184,correct,False
edge_count/size40/p0.1/29,edge_count,rwse,zero_shot,88,qwen3-4b-think,qwen3-4b,True,integer,88,88,,True,1.0,1.0,False,False,0.0,False,generator,6253,unaffected,True,0.018,13656,correct,False
cycle_check/size40/p0.1/29,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2554,unaffected,True,1.0,9071,correct,False
node_degree/size40/p0.1/30,node_degree,filler,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,645,revised,True,0.082,2065,correct,False
node_count/size40/p0.1/31,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1366,unaffected,True,1.0,3454,correct,False
connected_nodes/size40/p0.1/31,connected_nodes,all,zero_shot,"11, 33",qwen3-4b-think,qwen3-4b,True,integer,"11, 33",30,,True,1.0,1.0,False,False,,False,generator,671,unaffected,True,0.352,2239,correct,False
edge_count/size40/p0.1/32,edge_count,clustering,zero_shot,79,qwen3-4b-think,qwen3-4b,True,integer,79,79,,True,1.0,1.0,False,False,0.0,False,generator,5713,unaffected,True,0.148,12433,correct,False
cycle_check/size40/p0.1/32,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2042,unaffected,True,0.832,6896,correct,False
node_degree/size40/p0.1/33,node_degree,rwse,zero_shot,0,qwen3-4b-think,qwen3-4b,True,integer,0,0,,True,1.0,1.0,False,False,0.0,False,generator,2402,unaffected,True,0.616,6655,correct,True
node_count/size40/p0.1/34,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,0,,True,1.0,1.0,False,False,0.0,False,generator,2142,unaffected,True,0.076,5202,correct,False
connected_nodes/size40/p0.1/34,connected_nodes,filler,zero_shot,"1, 5, 7, 13, 15, 18, 19, 24, 29, 39",qwen3-4b-think,qwen3-4b,True,integer,"1, 5, 7, 13, 15, 18, 19, 24, 29, 39",4,,True,1.0,1.0,False,False,,False,generator,1310,revised,True,0.082,4092,correct,False
edge_count/size40/p0.1/35,edge_count,degree,zero_shot,77,qwen3-4b-think,qwen3-4b,True,integer,18,0,False,True,0.0,0.0,False,False,59.0,True,generator,8192,unaffected,False,1.0,15255,non_terminating,False
edge_existence/size40/p0.1/35,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,669,revised,True,0.794,1879,correct,False
node_degree/size40/p0.1/36,node_degree,clustering,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,395,unaffected,True,0.082,1461,correct,False
node_count/size40/p0.1/37,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1035,unaffected,True,0.064,2579,correct,False
connected_nodes/size40/p0.1/37,connected_nodes,rwse,zero_shot,"0, 3, 8, 11, 26, 33, 34",qwen3-4b-think,qwen3-4b,True,integer,"0, 3, 8, 11, 26, 33, 34",12,,True,1.0,1.0,False,False,,False,generator,817,unaffected,True,0.082,2481,correct,False
edge_count/size40/p0.1/38,edge_count,components,zero_shot,80,qwen3-4b-think,qwen3-4b,True,integer,80,80,,True,1.0,1.0,False,False,0.0,False,generator,7324,unaffected,True,0.018,16969,correct,False
edge_existence/size40/p0.1/38,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,520,revised,True,0.498,1606,correct,False
node_degree/size40/p0.1/39,node_degree,degree,zero_shot,6,qwen3-4b-think,qwen3-4b,True,integer,6,0,,True,1.0,1.0,False,False,0.0,False,generator,576,unaffected,True,1.0,2207,correct,False
cycle_check/size40/p0.1/39,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1262,unaffected,True,0.946,4174,correct,False
