index,num_nodes,num_edges,density,degree_mean,degree_std,degree_min,degree_max,component_count,circuit_rank,is_tree,is_forest,is_bipartite,has_isolated_node,triangle_count,is_triangle_free,clustering_mean,size_bucket
464,13,44,0.5641025641025641,6.769230769230769,2.664693550105965,2,11,1,32,False,False,False,False,66,False,0.7664946164946164,medium
465,15,71,0.6761904761904762,9.466666666666667,1.7074997966487595,6,13,1,57,False,False,False,False,141,False,0.6952103452103451,large
466,15,44,0.41904761904761906,5.866666666666666,1.8571184369578824,2,10,1,30,False,False,False,False,33,False,0.47507936507936505,large
467,9,31,0.8611111111111112,6.888888888888889,0.9938079899999065,5,8,1,23,False,False,False,False,54,False,0.8833333333333333,small
468,12,18,0.2727272727272727,3.0,0.816496580927726,2,5,1,7,False,False,False,False,1,False,0.049999999999999996,medium
469,17,92,0.6764705882352942,10.823529411764707,1.5043190414758143,8,13,1,76,False,False,False,False,204,False,0.6668968286615344,large
470,15,45,0.42857142857142855,6.0,1.1547005383792515,3,8,1,31,False,False,False,False,32,False,0.40571428571428575,large
471,6,3,0.2,1.0,0.5773502691896257,0,2,3,0,False,True,True,True,0,True,0.0,small
472,6,8,0.5333333333333333,2.6666666666666665,1.1055415967851334,2,5,1,3,False,False,False,False,3,False,0.8277777777777778,small
473,7,5,0.23809523809523808,1.4285714285714286,0.7284313590846836,1,3,2,0,False,True,True,False,0,True,0.0,small
474,10,26,0.5777777777777777,5.2,1.0770329614269007,3,7,1,17,False,False,False,False,21,False,0.5542857142857144,medium
475,9,23,0.6388888888888888,5.111111111111111,1.2862041003100249,3,8,1,15,False,False,False,False,22,False,0.7002645502645504,small
476,14,60,0.6593406593406593,8.571428571428571,1.049781318335648,7,10,1,47,False,False,False,False,94,False,0.6159863945578232,medium
477,18,12,0.0784313725490196,1.3333333333333333,1.1055415967851334,0,3,6,0,False,True,True,True,0,True,0.0,large
478,16,48,0.4,6.0,2.5248762345905194,3,13,1,33,False,False,False,False,42,False,0.5032242063492064,large
479,10,28,0.6222222222222222,5.6,0.9165151389911681,4,7,1,19,False,False,False,False,25,False,0.5728571428571428,medium
480,17,56,0.4117647058823529,6.588235294117647,1.6470588235294115,3,10,1,40,False,False,False,False,47,False,0.41764705882352937,large
481,11,6,0.10909090909090909,1.0909090909090908,0.7925270806437588,0,2,5,0,False,True,True,True,0,True,0.0,medium
482,14,48,0.5274725274725275,6.857142857142857,1.5518257844571737,4,9,1,35,False,False,False,False,49,False,0.4989795918367347,medium
483,13,16,0.20512820512820512,2.4615384615384617,1.598816130063579,0,6,2,5,False,False,False,True,5,False,0.5076923076923078,medium
484,18,23,0.1503267973856209,2.5555555555555554,1.0122703976826999,0,4,2,7,False,False,False,True,0,True,0.0,large
485,16,75,0.625,9.375,1.7275343701356567,6,12,1,60,False,False,False,False,139,False,0.6371257215007216,large
486,8,12,0.42857142857142855,3.0,1.0,1,5,1,5,False,False,False,False,4,False,0.3833333333333333,small
487,18,116,0.7581699346405228,12.88888888888889,1.4865653511399612,10,16,1,99,False,False,False,False,349,False,0.7516531308197973,large
488,7,7,0.3333333333333333,2.0,1.0690449676496976,1,4,1,1,False,False,False,False,1,False,0.21428571428571427,small
489,9,4,0.1111111111111111,0.8888888888888888,0.7370277311900889,0,2,5,0,False,True,True,True,0,True,0.0,small
490,7,6,0.2857142857142857,1.7142857142857142,1.0301575072754254,1,4,1,0,True,True,True,False,0,True,0.0,small
491,17,12,0.08823529411764706,1.411764705882353,1.3745084053585792,0,4,7,2,False,False,False,True,1,False,0.08823529411764706,large
492,16,74,0.6166666666666667,9.25,1.984313483298443,5,13,1,59,False,False,False,False,134,False,0.6438332500832501,large
493,16,33,0.275,4.125,1.6909686573085854,1,7,1,18,False,False,False,False,10,False,0.2589285714285714,large
494,14,61,0.6703296703296703,8.714285714285714,1.5319721849662296,6,11,1,48,False,False,False,False,107,False,0.6704081632653062,medium
495,8,28,1.0,7.0,0.0,7,7,1,21,False,False,False,False,56,False,1.0,small
496,13,3,0.038461538461538464,0.46153846153846156,0.6343239424027171,0,2,10,0,False,True,True,True,0,True,0.0,medium
497,5,2,0.2,0.8,0.7483314773547883,0,2,3,0,False,True,True,True,0,True,0.0,small
498,5,10,1.0,4.0,0.0,4,4,1,6,False,False,False,False,10,False,1.0,small
499,6,10,0.6666666666666666,3.3333333333333335,0.9428090415820634,2,5,1,5,False,False,False,False,5,False,0.6666666666666666,small
