arm,condition,instance_id,density,task,correct,pred,edge,said_yes,n_statements,fabricated,states_nonedge,drops_edge,stated,invented,missed,kind,invents,chain,misread
qwen3-1.7b,degree,connected_nodes/size40/p0.2/91,0.2,connected_nodes,1,"0, 3, 6, 12, 22, 31, 34, 37, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.2/94,0.2,connected_nodes,1,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.2/97,0.2,connected_nodes,0,"6, 9, 13, 14, 17, 22",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/4,0.35,connected_nodes,1,"1, 2, 7, 8, 9, 13, 15, 18, 21, 22, 26, 32, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/7,0.35,connected_nodes,1,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/10,0.35,connected_nodes,1,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/13,0.35,connected_nodes,1,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/16,0.35,connected_nodes,1,"2, 16, 18, 20, 21, 22, 23, 31, 34, 35, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/19,0.35,connected_nodes,0,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31",,,,,,,,0.0,2.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/22,0.35,connected_nodes,1,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/29,0.35,connected_nodes,1,"0, 2, 3, 7, 12, 16, 19, 28, 31, 34, 36, 37, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/32,0.35,connected_nodes,0,"0, 3, 5, 6, 7, 8, 9, 13, 14, 17, 18, 23, 33",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/35,0.35,connected_nodes,1,"0, 5, 7, 11, 12, 13, 17, 18, 19, 23, 24, 25, 27, 28, 30, 34, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/38,0.35,connected_nodes,1,"0, 3, 5, 6, 8, 11, 13, 16, 19, 20, 24, 27, 30, 34, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/41,0.35,connected_nodes,1,"14, 15, 18, 19, 20, 23, 24, 30, 33, 34, 35, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/44,0.35,connected_nodes,1,"0, 7, 10, 12, 14, 15, 16, 17, 19, 28, 29, 30",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/47,0.35,connected_nodes,1,"1, 3, 11, 13, 16, 18, 20, 25, 27, 29, 35, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/54,0.35,connected_nodes,1,"0, 8, 9, 12, 13, 15, 16, 18, 21, 27, 29, 37, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/57,0.35,connected_nodes,0,"0, 3, 4, 10, 11, 12, 14, 15, 18, 19, 20, 27",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/60,0.35,connected_nodes,1,"0, 5, 8, 9, 26",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/63,0.35,connected_nodes,1,"0, 1, 2, 3, 4, 5, 6, 7, 11, 14, 16, 19, 21, 22, 24, 26, 27, 30, 34, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/66,0.35,connected_nodes,1,"4, 10, 14, 15, 19, 23, 25, 28, 30, 34, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/69,0.35,connected_nodes,1,"0, 2, 3, 5, 6, 8, 11, 13, 17, 18, 20, 21, 23, 25, 26, 27, 29, 30, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/72,0.35,connected_nodes,0,"3, 4, 6, 8, 12, 20, 22, 27, 30, 31",,,,,,,,0.0,4.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/79,0.35,connected_nodes,1,"1, 2, 7, 11, 14, 16, 19, 26, 27, 28, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/82,0.35,connected_nodes,0,"1, 7, 8, 9, 14, 16, 27, 28, 29, 30, 31, 35, 38",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/85,0.35,connected_nodes,1,"1, 2, 12, 14, 16, 20, 24, 30, 32, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/88,0.35,connected_nodes,1,"1, 3, 5, 19, 21, 22, 23, 24, 26, 28, 34, 35, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/91,0.35,connected_nodes,1,"2, 10, 11, 15, 18, 19, 24, 25, 29, 30, 31, 32, 33, 35, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/94,0.35,connected_nodes,1,"0, 5, 7, 12, 13, 14, 18, 21, 29, 30, 34, 37, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/97,0.35,connected_nodes,0,"1, 2, 3, 4, 6, 8, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39",,,,,,,,12.0,0.0,,True,,
qwen3-1.7b,all,connected_nodes/size40/p0.5/4,0.5,connected_nodes,1,"0, 1, 2, 3, 8, 9, 10, 12, 16, 19, 21, 22, 24, 25, 27, 34, 35, 36, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.5/7,0.5,connected_nodes,0,"2, 3, 4, 6, 8, 11, 13, 17, 18, 21, 24, 26, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39",,,,,,,,2.0,0.0,,True,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.5/10,0.5,connected_nodes,0,"0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39",,,,,,,,5.0,0.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.5/13,0.5,connected_nodes,1,"0, 1, 4, 6, 7, 9, 10, 12, 14, 16, 17, 20, 21, 24, 25, 26, 27, 28, 30, 32, 33, 34, 35, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.5/16,0.5,connected_nodes,1,"0, 1, 3, 5, 7, 10, 12, 13, 14, 15, 19, 24, 27, 28, 34, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.5/19,0.5,connected_nodes,1,"0, 2, 5, 8, 11, 13, 15, 18, 20, 23, 26, 34",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.5/22,0.5,connected_nodes,1,"0, 1, 3, 4, 6, 9, 11, 12, 14, 15, 16, 18, 19, 23, 24, 25, 28, 29, 30, 32, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.5/29,0.5,connected_nodes,0,"0, 1, 3, 4, 5, 6, 8, 9, 18, 20, 21, 22, 25, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39",,,,,,,,3.0,1.0,,True,,
qwen3-1.7b,filler,connected_nodes/size40/p0.5/32,0.5,connected_nodes,1,"1, 3, 4, 8, 9, 11, 12, 13, 14, 16, 17, 20, 21, 24, 25, 27, 28, 30, 31, 36, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.5/35,0.5,connected_nodes,0,"0, 1, 4, 5, 10, 11, 16, 19, 21, 23, 24, 26, 27, 28, 30, 32, 34, 35, 36, 37",,,,,,,,1.0,1.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.5/38,0.5,connected_nodes,1,"2, 3, 13, 15, 17, 22, 24, 27, 28, 30, 31, 32, 33, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.5/41,0.5,connected_nodes,1,"4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 18, 21, 22, 23, 27, 28, 30, 33, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.5/44,0.5,connected_nodes,1,"4, 6, 7, 10, 11, 12, 22, 23, 27, 30, 32, 34, 35, 37, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.5/47,0.5,connected_nodes,0,"3, 4, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 25, 30, 31, 32, 35, 37",,,,,,,,0.0,2.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.5/54,0.5,connected_nodes,1,"0, 2, 5, 6, 10, 13, 14, 17, 19, 20, 26, 27, 29, 30, 34, 36, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.5/57,0.5,connected_nodes,0,"0, 5, 9, 10, 14, 16, 19, 22, 24, 25, 30, 32, 33, 38",,,,,,,,0.0,2.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.5/60,0.5,connected_nodes,0,"2, 4, 5, 6, 7, 14, 15, 16, 17, 19, 21, 22, 24, 26, 27, 28, 30, 31, 33, 34, 35, 36, 37, 38, 39",,,,,,,,4.0,0.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.5/63,0.5,connected_nodes,1,"0, 1, 4, 6, 12, 13, 14, 17, 19, 21, 22, 23, 24, 28, 30, 31, 33, 35, 36, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.5/66,0.5,connected_nodes,1,"1, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 18, 21, 22, 23, 24, 25, 26, 28, 33, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.5/69,0.5,connected_nodes,0,"3, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 20, 21, 25, 26, 27, 28, 30, 31, 32, 34, 35, 36, 38, 39",,,,,,,,2.0,0.0,,True,,
qwen3-1.7b,none,connected_nodes/size40/p0.5/72,0.5,connected_nodes,0,"2, 3, 5, 8, 11, 13, 14, 15, 16, 17, 18, 21, 25, 27, 28, 29, 30, 31, 32, 33, 35, 36",,,,,,,,3.0,0.0,,True,,
qwen3-1.7b,all,connected_nodes/size40/p0.5/79,0.5,connected_nodes,1,"3, 4, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 29, 33, 34, 36, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.5/82,0.5,connected_nodes,1,"0, 7, 11, 13, 14, 15, 17, 18, 20, 22, 25, 28, 30, 33, 35, 36, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.5/85,0.5,connected_nodes,0,"0, 2, 3, 6, 7, 11, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39",,,,,,,,6.0,0.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.5/88,0.5,connected_nodes,1,"1, 3, 6, 7, 8, 10, 11, 12, 14, 23, 27, 30, 33, 34, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.5/91,0.5,connected_nodes,0,"0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 18, 19, 21, 23, 24, 27, 28, 29, 30, 31, 32, 35, 38, 39",,,,,,,,3.0,2.0,,True,,
qwen3-1.7b,components,connected_nodes/size40/p0.5/94,0.5,connected_nodes,1,"0, 3, 4, 5, 9, 11, 12, 13, 14, 18, 21, 23, 25, 27, 29, 30, 32, 33, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.5/97,0.5,connected_nodes,0,"2, 3, 6, 8, 13, 14, 15, 21, 25, 27, 30, 31, 33, 34, 36, 37, 38, 39",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.1/0,0.1,connected_nodes,1,"15, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.1/7,0.1,connected_nodes,1,"0, 24, 27",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.1/10,0.1,connected_nodes,1,"9, 24, 28, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.1/13,0.1,connected_nodes,1,"0, 4, 13, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.1/16,0.1,connected_nodes,1,"2, 22",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.1/19,0.1,connected_nodes,1,"2, 3, 21, 30",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.1/22,0.1,connected_nodes,1,"7, 13, 17, 19, 21, 26, 30",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.1/25,0.1,connected_nodes,1,"1, 14, 15, 17, 30, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.1/32,0.1,connected_nodes,1,"7, 13, 17, 24, 26, 32, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.1/35,0.1,connected_nodes,1,"0, 3, 5, 7, 13, 15, 19",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.1/38,0.1,connected_nodes,1,"6, 7, 11, 13, 14, 26, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.1/41,0.1,connected_nodes,1,"11, 26, 27, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.1/44,0.1,connected_nodes,1,"6, 13, 14, 22, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.1/47,0.1,connected_nodes,1,"4, 34",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.1/50,0.1,connected_nodes,1,"2, 4, 23, 26, 29, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.1/57,0.1,connected_nodes,1,"9, 10",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.1/60,0.1,connected_nodes,1,"15, 22, 24, 26",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.1/63,0.1,connected_nodes,1,"0, 1, 25, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.1/66,0.1,connected_nodes,1,"1, 12, 15, 19, 27, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.1/69,0.1,connected_nodes,1,31,,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.1/72,0.1,connected_nodes,1,"9, 25",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.1/75,0.1,connected_nodes,1,"3, 27, 29, 34, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.1/82,0.1,connected_nodes,0,"0, 2, 5, 11, 16, 25, 29, 33, 35",,,,,,,,2.0,1.0,,True,,
qwen3-1.7b,filler,connected_nodes/size40/p0.1/85,0.1,connected_nodes,1,"14, 19, 29, 32",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.1/88,0.1,connected_nodes,1,"11, 30",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.1/91,0.1,connected_nodes,1,"1, 3, 13, 14, 32, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.1/94,0.1,connected_nodes,1,"21, 26",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.1/97,0.1,connected_nodes,0,"21, 22, 27, 29",,,,,,,,1.0,0.0,,True,,
qwen3-1.7b,none,connected_nodes/size40/p0.2/0,0.2,connected_nodes,1,"0, 9, 12, 29, 36, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.2/7,0.2,connected_nodes,1,"2, 4, 6, 8, 14, 16, 23, 31, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.2/10,0.2,connected_nodes,1,"0, 9, 14, 20, 32, 34, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.2/13,0.2,connected_nodes,1,"9, 26, 29, 32",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.2/16,0.2,connected_nodes,1,"1, 8, 11, 16, 18, 20, 25, 27, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.2/19,0.2,connected_nodes,1,"1, 9, 15, 18, 19, 20, 21, 32, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.2/22,0.2,connected_nodes,1,"3, 6, 16, 18, 21, 26, 30, 31, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.2/25,0.2,connected_nodes,1,"3, 7, 11, 15, 20, 23, 24, 32, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.2/32,0.2,connected_nodes,0,"0, 20, 22, 32, 36, 39",,,,,,,,1.0,0.0,,True,,
qwen3-1.7b,filler,connected_nodes/size40/p0.2/35,0.2,connected_nodes,1,"0, 5, 8, 11, 13, 15, 20, 21, 23, 24, 37, 38, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.2/38,0.2,connected_nodes,1,"0, 3, 8, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.2/41,0.2,connected_nodes,1,"1, 2, 3, 7, 8, 12, 18, 19, 22, 27, 29, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.2/44,0.2,connected_nodes,1,"2, 5, 11, 16, 17, 22, 23, 25, 26, 33, 34, 35, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.2/47,0.2,connected_nodes,1,"0, 1, 7, 11, 12, 16, 19, 24, 27, 33, 35, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.2/50,0.2,connected_nodes,1,"0, 6, 11, 19, 28, 32, 33, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.2/57,0.2,connected_nodes,1,"1, 7, 11, 12, 16, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.2/60,0.2,connected_nodes,0,"0, 3, 8, 30, 33, 36, 37",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.2/63,0.2,connected_nodes,0,"1, 2, 3, 4, 11, 15, 22, 23, 28, 34",,,,,,,,3.0,0.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.2/66,0.2,connected_nodes,0,"0, 6, 9, 10, 11, 21, 24, 28, 34",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.2/69,0.2,connected_nodes,1,"10, 14, 21, 25, 31, 33, 34, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.2/72,0.2,connected_nodes,0,"4, 16, 19, 21, 25, 30, 32",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.2/75,0.2,connected_nodes,1,"5, 18, 20, 26, 33, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.2/82,0.2,connected_nodes,1,"2, 6, 9, 23",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.2/85,0.2,connected_nodes,0,"5, 19, 23, 27, 29",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.2/88,0.2,connected_nodes,1,"3, 21, 32, 34, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.2/91,0.2,connected_nodes,1,"0, 3, 6, 12, 22, 31, 34, 37, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.2/94,0.2,connected_nodes,1,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.2/97,0.2,connected_nodes,0,"6, 9, 13, 14, 17, 22",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/0,0.35,connected_nodes,0,"4, 8, 10, 11, 18, 22, 24, 26, 27, 29, 30, 31, 35",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/7,0.35,connected_nodes,1,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/10,0.35,connected_nodes,1,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/13,0.35,connected_nodes,1,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/16,0.35,connected_nodes,0,"2, 16, 18, 20, 21, 22, 31, 34, 35, 36",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/19,0.35,connected_nodes,0,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31",,,,,,,,0.0,2.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/22,0.35,connected_nodes,1,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/25,0.35,connected_nodes,1,"0, 5, 8, 9, 10, 13, 14, 16, 17, 23, 28, 29, 32, 33, 36",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/32,0.35,connected_nodes,1,"0, 3, 5, 6, 7, 8, 9, 13, 14, 17, 18, 23, 33, 34",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/35,0.35,connected_nodes,1,"0, 5, 7, 11, 12, 13, 17, 18, 19, 23, 24, 25, 27, 28, 30, 34, 36, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/38,0.35,connected_nodes,1,"0, 3, 5, 6, 8, 11, 13, 16, 19, 20, 24, 27, 30, 34, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/41,0.35,connected_nodes,0,"14, 15, 18, 19, 20, 23, 30, 33, 34, 35, 38",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/44,0.35,connected_nodes,1,"0, 7, 10, 12, 14, 15, 16, 17, 19, 28, 29, 30",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/47,0.35,connected_nodes,1,"1, 3, 11, 13, 16, 18, 20, 25, 27, 29, 35, 39",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/50,0.35,connected_nodes,0,"0, 1, 9, 15, 16, 20, 24, 26, 27, 31, 33, 38",,,,,,,,0.0,3.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/57,0.35,connected_nodes,0,"0, 3, 4, 10, 11, 12, 14, 15, 18, 19, 20, 27",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/60,0.35,connected_nodes,1,"0, 5, 8, 9, 26",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/63,0.35,connected_nodes,0,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38",,,,,,,,14.0,0.0,,True,,
qwen3-1.7b,clustering,connected_nodes/size40/p0.35/66,0.35,connected_nodes,1,"4, 10, 14, 15, 19, 23, 25, 28, 30, 34, 35",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,degree,connected_nodes/size40/p0.35/69,0.35,connected_nodes,1,"0, 2, 3, 5, 6, 8, 11, 13, 17, 18, 20, 21, 23, 25, 26, 27, 29, 30, 33",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,components,connected_nodes/size40/p0.35/72,0.35,connected_nodes,0,"3, 4, 6, 8, 12, 20, 22, 27, 30, 31, 32, 35",,,,,,,,0.0,2.0,,False,,
qwen3-1.7b,none,connected_nodes/size40/p0.35/75,0.35,connected_nodes,1,"2, 3, 4, 7, 15, 18, 19, 20, 21, 23, 25, 27, 32, 33, 38",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,all,connected_nodes/size40/p0.35/82,0.35,connected_nodes,0,"1, 7, 8, 9, 14, 16, 27, 28, 29, 30, 31, 35, 38",,,,,,,,0.0,1.0,,False,,
qwen3-1.7b,filler,connected_nodes/size40/p0.35/85,0.35,connected_nodes,1,"1, 2, 12, 14, 16, 20, 24, 30, 32, 33, 37",,,,,,,,0.0,0.0,,False,,
qwen3-1.7b,rwse,connected_nodes/size40/p0.35/88,0.35,connected_nodes,1,"1, 3, 5, 19, 21, 22, 23, 24, 26, 28, 34, 35, 37",,,,,,,,0.0,0.0,,False,,
